id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1404076617236979719,1403769402353401864,2021-06-13 16:02:06 Hora de verano romance,2021-06-13,16:02:06,+0200,176821688,os3011,Oscar Carazo,,"@Penya1930 @Conormorgan09 Estos son los vídeos que usará el representante. La mayoría de las imágenes, que son desconexiones incomprensibles, ya están destruidas. Bon viatge Conor.",es,[],[],[],0,0,0,[],[],https://twitter.com/os3011/status/1404076617236979719,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Conormorgan09', 'name': 'Conor Morgan', 'id': '577541351'}]",,,,
1404075657643048960,1403981789736194052,2021-06-13 15:58:17 Hora de verano romance,2021-06-13,15:58:17,+0200,3081146815,txn_13x,HORDA 13,,@labibliapenyera @Penya1930 @rtve Yo sigo mirando el teletexto!!!!,es,[],[],[],0,0,0,[],[],https://twitter.com/txn_13x/status/1404075657643048960,False,,0,,,,,,,,"[{'screen_name': 'labibliapenyera', 'name': 'Biblia Verdinegra', 'id': '267941765'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'rtve', 'name': 'RTVE', 'id': '26729931'}]",,,,
1404074885731819521,1403996031285596160,2021-06-13 15:55:13 Hora de verano romance,2021-06-13,15:55:13,+0200,418765515,ermessendabdn,Ermessenda,,@Penya1930 @Conormorgan09 @Lozano86263438,und,[],[],[],0,0,0,[],[],https://twitter.com/Ermessendabdn/status/1404074885731819521,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Conormorgan09', 'name': 'Conor Morgan', 'id': '577541351'}]",,,,
1404074804572045316,1403996031285596160,2021-06-13 15:54:54 Hora de verano romance,2021-06-13,15:54:54,+0200,1033019319893012480,promem2,Ankara,,@Penya1930 @Conormorgan09 @rudyingbcn,und,[],[],[],0,0,0,[],[],https://twitter.com/promem2/status/1404074804572045316,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Conormorgan09', 'name': 'Conor Morgan', 'id': '577541351'}]",,,,
1404074626351874049,1403996031285596160,2021-06-13 15:54:12 Hora de verano romance,2021-06-13,15:54:12,+0200,1305805883952238597,rudyingbcn,rudying,,@Penya1930 @Conormorgan09 @promem2,und,[],[],[],0,0,0,[],[],https://twitter.com/rudyingbcn/status/1404074626351874049,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Conormorgan09', 'name': 'Conor Morgan', 'id': '577541351'}]",,,,
1404074584207507458,1404056981564973058,2021-06-13 15:54:01 Hora de verano romance,2021-06-13,15:54:01,+0200,103710949,chemadelucas,Chema de Lucas,,"@Pepserranobdn @labibliapenyera @Penya1930 A grandes rasgos buscan: un base titular, un 4 y medio fuerte, un 4 dependiendo lo que pase con Conor Morgan y un 2 y medio y un cinco si no sigue Tomic",es,[],[],[],2,4,9,[],[],https://twitter.com/chemadelucas/status/1404074584207507458,False,,0,,,,,,,,"[{'screen_name': 'Pepserranobdn', 'name': 'Pep Serrano', 'id': '226620588'}, {'screen_name': 'labibliapenyera', 'name': 'Biblia Verdinegra', 'id': '267941765'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1404074107541524487,1404056981564973058,2021-06-13 15:52:08 Hora de verano romance,2021-06-13,15:52:08,+0200,226620588,pepserranobdn,Pep Serrano,,"@chemadelucas @labibliapenyera Chema !!!! Alguna idea de como pinta la futura @Penya1930 ?? Soy socio y accionista y no tengo ni idea, si seremos mejor equipo el 2022? Tu opinión? (Gràcies inmenses d’antuvi) 🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻",es,"[{'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",[],[],1,0,0,[],[],https://twitter.com/Pepserranobdn/status/1404074107541524487,False,,0,,,,,,,,"[{'screen_name': 'chemadelucas', 'name': 'Chema de Lucas', 'id': '103710949'}, {'screen_name': 'labibliapenyera', 'name': 'Biblia Verdinegra', 'id': '267941765'}]",,,,
1404072671571230723,1404022842669375488,2021-06-13 15:46:25 Hora de verano romance,2021-06-13,15:46:25,+0200,332955698,daorri11,daorri,,"@Joventut1930 @Penya1930 El pitjor entrenador de la història del primer equip. Molt millor Ocampo, en segona posició.",ca,[],[],[],0,0,1,[],[],https://twitter.com/daorri11/status/1404072671571230723,False,,0,,,,,,,,"[{'screen_name': 'Joventut1930', 'name': 'Joventut de Badalona', 'id': '3163939893'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1404071604661932033,1403996031285596160,2021-06-13 15:42:11 Hora de verano romance,2021-06-13,15:42:11,+0200,278949663,peprm,Pep Ros,,@Penya1930 @Conormorgan09 @11traver #somhi penya,in,[],[],[],0,0,0,['somhi'],[],https://twitter.com/peprm/status/1404071604661932033,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Conormorgan09', 'name': 'Conor Morgan', 'id': '577541351'}]",,,,
1404071444284379144,1403996031285596160,2021-06-13 15:41:33 Hora de verano romance,2021-06-13,15:41:33,+0200,718377195698307073,ferranfamadas,Ferran Famadas,,@Penya1930 @Conormorgan09 @desconectem,und,[],[],[],0,0,0,[],[],https://twitter.com/ferranfamadas/status/1404071444284379144,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Conormorgan09', 'name': 'Conor Morgan', 'id': '577541351'}]",,,,
